Phrase	Year	Frequency	Corpus	sense	class	weight	Weighted_Frequency
albeit	1894	1.90915620480934e-06	eng_2019	Comparison	Concession	1	1.90915620480934e-06
albeit	1877	2.04337993636727e-06	eng_2019	Comparison	Concession	1	2.04337993636727e-06
albeit	1998	8.02280672879923e-06	eng_2019	Comparison	Concession	1	8.02280672879923e-06
albeit	1891	1.93355534910162e-06	eng_2019	Comparison	Concession	1	1.93355534910162e-06
albeit	1905	1.61166277783715e-06	eng_2019	Comparison	Concession	1	1.61166277783715e-06
albeit	1843	4.10941678247972e-06	eng_2019	Comparison	Concession	1	4.10941678247972e-06
albeit	1872	1.97239970540457e-06	eng_2019	Comparison	Concession	1	1.97239970540457e-06
albeit	1826	2.43562958855494e-06	eng_2019	Comparison	Concession	1	2.43562958855494e-06
albeit	1885	1.82377136427801e-06	eng_2019	Comparison	Concession	1	1.82377136427801e-06
albeit	1854	2.45677259564608e-06	eng_2019	Comparison	Concession	1	2.45677259564608e-06
albeit	1837	2.56266470647201e-06	eng_2019	Comparison	Concession	1	2.56266470647201e-06
albeit	1882	1.79672568784944e-06	eng_2019	Comparison	Concession	1	1.79672568784944e-06
albeit	1896	1.93844318476165e-06	eng_2019	Comparison	Concession	1	1.93844318476165e-06
albeit	1955	1.61734684362662e-06	eng_2019	Comparison	Concession	1	1.61734684362662e-06
albeit	1848	3.30248479128516e-06	eng_2019	Comparison	Concession	1	3.30248479128516e-06
albeit	1862	2.33094738177897e-06	eng_2019	Comparison	Concession	1	2.33094738177897e-06
albeit	1831	2.73471588181045e-06	eng_2019	Comparison	Concession	1	2.73471588181045e-06
albeit	1890	1.91881192027462e-06	eng_2019	Comparison	Concession	1	1.91881192027462e-06
albeit	1859	2.1250147840744e-06	eng_2019	Comparison	Concession	1	2.1250147840744e-06
albeit	1873	1.95835558055738e-06	eng_2019	Comparison	Concession	1	1.95835558055738e-06
albeit	1856	2.24029807733522e-06	eng_2019	Comparison	Concession	1	2.24029807733522e-06
albeit	1901	1.78468985723157e-06	eng_2019	Comparison	Concession	1	1.78468985723157e-06
albeit	1839	3.29982974887701e-06	eng_2019	Comparison	Concession	1	3.29982974887701e-06
albeit	1808	4.47495082361067e-06	eng_2019	Comparison	Concession	1	4.47495082361067e-06
albeit	1822	2.1093669277304e-06	eng_2019	Comparison	Concession	1	2.1093669277304e-06
albeit	1957	1.73981280633078e-06	eng_2019	Comparison	Concession	1	1.73981280633078e-06
albeit	1850	3.01821864923113e-06	eng_2019	Comparison	Concession	1	3.01821864923113e-06
albeit	1864	2.36470103638047e-06	eng_2019	Comparison	Concession	1	2.36470103638047e-06
albeit	1999	8.36029396720863e-06	eng_2019	Comparison	Concession	1	8.36029396720863e-06
albeit	1892	1.94180602518048e-06	eng_2019	Comparison	Concession	1	1.94180602518048e-06
albeit	1906	1.58735533009998e-06	eng_2019	Comparison	Concession	1	1.58735533009998e-06
albeit	1844	4.09671419479959e-06	eng_2019	Comparison	Concession	1	4.09671419479959e-06
albeit	1903	1.68508409257941e-06	eng_2019	Comparison	Concession	1	1.68508409257941e-06
albeit	1827	2.54188325600678e-06	eng_2019	Comparison	Concession	1	2.54188325600678e-06
albeit	1886	1.84997371174437e-06	eng_2019	Comparison	Concession	1	1.84997371174437e-06
albeit	1855	2.29484268337338e-06	eng_2019	Comparison	Concession	1	2.29484268337338e-06
albeit	1838	2.87366359381329e-06	eng_2019	Comparison	Concession	1	2.87366359381329e-06
albeit	1883	1.80304633496624e-06	eng_2019	Comparison	Concession	1	1.80304633496624e-06
albeit	1897	1.93345176415148e-06	eng_2019	Comparison	Concession	1	1.93345176415148e-06
albeit	1956	1.6666178583234e-06	eng_2019	Comparison	Concession	1	1.6666178583234e-06
albeit	1849	3.12377437694522e-06	eng_2019	Comparison	Concession	1	3.12377437694522e-06
albeit	1863	2.35244708944395e-06	eng_2019	Comparison	Concession	1	2.35244708944395e-06
albeit	1832	2.7787945262909e-06	eng_2019	Comparison	Concession	1	2.7787945262909e-06
albeit	1846	3.78109809519499e-06	eng_2019	Comparison	Concession	1	3.78109809519499e-06
albeit	1860	2.14665059112511e-06	eng_2019	Comparison	Concession	1	2.14665059112511e-06
albeit	1874	1.98524612317539e-06	eng_2019	Comparison	Concession	1	1.98524612317539e-06
albeit	1857	2.14084587111886e-06	eng_2019	Comparison	Concession	1	2.14084587111886e-06
albeit	1902	1.74434603650298e-06	eng_2019	Comparison	Concession	1	1.74434603650298e-06
albeit	1840	3.39518942382711e-06	eng_2019	Comparison	Concession	1	3.39518942382711e-06
albeit	1809	4.92780684778284e-06	eng_2019	Comparison	Concession	1	4.92780684778284e-06
albeit	1823	2.34665885402917e-06	eng_2019	Comparison	Concession	1	2.34665885402917e-06
albeit	1958	1.82928649142663e-06	eng_2019	Comparison	Concession	1	1.82928649142663e-06
albeit	1851	2.96043900302071e-06	eng_2019	Comparison	Concession	1	2.96043900302071e-06
albeit	1865	2.34858008038178e-06	eng_2019	Comparison	Concession	1	2.34858008038178e-06
albeit	2000	8.56336399530327e-06	eng_2019	Comparison	Concession	1	8.56336399530327e-06
albeit	1893	1.98576995964166e-06	eng_2019	Comparison	Concession	1	1.98576995964166e-06
albeit	1907	1.54316236538372e-06	eng_2019	Comparison	Concession	1	1.54316236538372e-06
albeit	1845	3.93688693683154e-06	eng_2019	Comparison	Concession	1	3.93688693683154e-06
albeit	1814	4.19906416482263e-06	eng_2019	Comparison	Concession	1	4.19906416482263e-06
albeit	1949	1.30143673361869e-06	eng_2019	Comparison	Concession	1	1.30143673361869e-06
albeit	1887	1.93142307125527e-06	eng_2019	Comparison	Concession	1	1.93142307125527e-06
albeit	1977	4.37779817730188e-06	eng_2019	Comparison	Concession	1	4.37779817730188e-06
albeit	1870	1.97177887782475e-06	eng_2019	Comparison	Concession	1	1.97177887782475e-06
albeit	2005	9.49365260437064e-06	eng_2019	Comparison	Concession	1	9.49365260437064e-06
albeit	1974	3.89414805925169e-06	eng_2019	Comparison	Concession	1	3.89414805925169e-06
albeit	1912	1.21655940737193e-06	eng_2019	Comparison	Concession	1	1.21655940737193e-06
albeit	1926	1.35043160298665e-06	eng_2019	Comparison	Concession	1	1.35043160298665e-06
albeit	1819	2.5912685746984e-06	eng_2019	Comparison	Concession	1	2.5912685746984e-06
albeit	1954	1.53155955168976e-06	eng_2019	Comparison	Concession	1	1.53155955168976e-06
albeit	1968	3.07343017474133e-06	eng_2019	Comparison	Concession	1	3.07343017474133e-06
albeit	1982	5.21507302307457e-06	eng_2019	Comparison	Concession	1	5.21507302307457e-06
albeit	1951	1.3992001868246e-06	eng_2019	Comparison	Concession	1	1.3992001868246e-06
albeit	1858	2.09762125840436e-06	eng_2019	Comparison	Concession	1	2.09762125840436e-06
albeit	1979	4.70285275306586e-06	eng_2019	Comparison	Concession	1	4.70285275306586e-06
albeit	1841	3.81339444694666e-06	eng_2019	Comparison	Concession	1	3.81339444694666e-06
albeit	1810	4.86934602252274e-06	eng_2019	Comparison	Concession	1	4.86934602252274e-06
albeit	1945	1.10763926386426e-06	eng_2019	Comparison	Concession	1	1.10763926386426e-06
albeit	1959	1.91945637847571e-06	eng_2019	Comparison	Concession	1	1.91945637847571e-06
albeit	1973	3.73904117623169e-06	eng_2019	Comparison	Concession	1	3.73904117623169e-06
albeit	1866	2.32001203975025e-06	eng_2019	Comparison	Concession	1	2.32001203975025e-06
albeit	2001	8.77132021871928e-06	eng_2019	Comparison	Concession	1	8.77132021871928e-06
albeit	1970	3.30919884358341e-06	eng_2019	Comparison	Concession	1	3.30919884358341e-06
albeit	1908	1.46805507483805e-06	eng_2019	Comparison	Concession	1	1.46805507483805e-06
albeit	1801	4.25947641815583e-06	eng_2019	Comparison	Concession	1	4.25947641815583e-06
albeit	1815	2.80422125342739e-06	eng_2019	Comparison	Concession	1	2.80422125342739e-06
albeit	1950	1.35843999617334e-06	eng_2019	Comparison	Concession	1	1.35843999617334e-06
albeit	1888	1.9175663997625e-06	eng_2019	Comparison	Concession	1	1.9175663997625e-06
albeit	1978	4.52865314010913e-06	eng_2019	Comparison	Concession	1	4.52865314010913e-06
albeit	1992	6.77892675022511e-06	eng_2019	Comparison	Concession	1	6.77892675022511e-06
albeit	2006	9.50104367802851e-06	eng_2019	Comparison	Concession	1	9.50104367802851e-06
albeit	1975	4.04741321550059e-06	eng_2019	Comparison	Concession	1	4.04741321550059e-06
albeit	1913	1.14175189277635e-06	eng_2019	Comparison	Concession	1	1.14175189277635e-06
albeit	1927	1.36401073242658e-06	eng_2019	Comparison	Concession	1	1.36401073242658e-06
albeit	1941	1.07004853232086e-06	eng_2019	Comparison	Concession	1	1.07004853232086e-06
albeit	2011	9.66453938287616e-06	eng_2019	Comparison	Concession	1	9.66453938287616e-06
albeit	1969	3.19765103995451e-06	eng_2019	Comparison	Concession	1	3.19765103995451e-06
albeit	1983	5.40574235076617e-06	eng_2019	Comparison	Concession	1	5.40574235076617e-06
albeit	1952	1.45497490068789e-06	eng_2019	Comparison	Concession	1	1.45497490068789e-06
albeit	1966	2.81334902345926e-06	eng_2019	Comparison	Concession	1	2.81334902345926e-06
albeit	1980	4.8745815287735e-06	eng_2019	Comparison	Concession	1	4.8745815287735e-06
albeit	1963	2.41177193467073e-06	eng_2019	Comparison	Concession	1	2.41177193467073e-06
albeit	1811	4.46945983055359e-06	eng_2019	Comparison	Concession	1	4.46945983055359e-06
albeit	1946	1.15321967898905e-06	eng_2019	Comparison	Concession	1	1.15321967898905e-06
albeit	1960	2.03286221481643e-06	eng_2019	Comparison	Concession	1	2.03286221481643e-06
albeit	1929	1.39409629744997e-06	eng_2019	Comparison	Concession	1	1.39409629744997e-06
albeit	1867	2.31520523032356e-06	eng_2019	Comparison	Concession	1	2.31520523032356e-06
albeit	2002	8.98919448185812e-06	eng_2019	Comparison	Concession	1	8.98919448185812e-06
albeit	1971	3.45027046932955e-06	eng_2019	Comparison	Concession	1	3.45027046932955e-06
albeit	1909	1.40413622570382e-06	eng_2019	Comparison	Concession	1	1.40413622570382e-06
albeit	1802	3.75367562810425e-06	eng_2019	Comparison	Concession	1	3.75367562810425e-06
albeit	1816	2.37343108113107e-06	eng_2019	Comparison	Concession	1	2.37343108113107e-06
albeit	1937	1.16499417604895e-06	eng_2019	Comparison	Concession	1	1.16499417604895e-06
albeit	2010	9.65401328098129e-06	eng_2019	Comparison	Concession	1	9.65401328098129e-06
albeit	1813	4.12061293835515e-06	eng_2019	Comparison	Concession	1	4.12061293835515e-06
albeit	1993	6.96529163438494e-06	eng_2019	Comparison	Concession	1	6.96529163438494e-06
albeit	2007	9.55998776979478e-06	eng_2019	Comparison	Concession	1	9.55998776979478e-06
albeit	1976	4.19953770298369e-06	eng_2019	Comparison	Concession	1	4.19953770298369e-06
albeit	1914	1.06369231746482e-06	eng_2019	Comparison	Concession	1	1.06369231746482e-06
albeit	1928	1.383343276627e-06	eng_2019	Comparison	Concession	1	1.383343276627e-06
albeit	1942	1.05388536602342e-06	eng_2019	Comparison	Concession	1	1.05388536602342e-06
albeit	2012	9.8027695847642e-06	eng_2019	Comparison	Concession	1	9.8027695847642e-06
albeit	1804	3.74013981334948e-06	eng_2019	Comparison	Concession	1	3.74013981334948e-06
albeit	1984	5.56968981462498e-06	eng_2019	Comparison	Concession	1	5.56968981462498e-06
albeit	1953	1.49289007822517e-06	eng_2019	Comparison	Concession	1	1.49289007822517e-06
albeit	1967	2.94532654671847e-06	eng_2019	Comparison	Concession	1	2.94532654671847e-06
albeit	1981	5.03398372789629e-06	eng_2019	Comparison	Concession	1	5.03398372789629e-06
albeit	1964	2.55671255087821e-06	eng_2019	Comparison	Concession	1	2.55671255087821e-06
albeit	1812	4.23404843071954e-06	eng_2019	Comparison	Concession	1	4.23404843071954e-06
albeit	1947	1.19830883704708e-06	eng_2019	Comparison	Concession	1	1.19830883704708e-06
albeit	1961	2.14379014908315e-06	eng_2019	Comparison	Concession	1	2.14379014908315e-06
albeit	1930	1.37319014876474e-06	eng_2019	Comparison	Concession	1	1.37319014876474e-06
albeit	1868	2.1959679088468e-06	eng_2019	Comparison	Concession	1	2.1959679088468e-06
albeit	2003	9.16699160110771e-06	eng_2019	Comparison	Concession	1	9.16699160110771e-06
albeit	1972	3.59223723275396e-06	eng_2019	Comparison	Concession	1	3.59223723275396e-06
albeit	1910	1.34569495457981e-06	eng_2019	Comparison	Concession	1	1.34569495457981e-06
albeit	1803	3.55158821158901e-06	eng_2019	Comparison	Concession	1	3.55158821158901e-06
albeit	1817	2.3748089331223e-06	eng_2019	Comparison	Concession	1	2.3748089331223e-06
albeit	1938	1.13464628676801e-06	eng_2019	Comparison	Concession	1	1.13464628676801e-06
albeit	1800	4.10301407782754e-06	eng_2019	Comparison	Concession	1	4.10301407782754e-06
albeit	1935	1.24043031389322e-06	eng_2019	Comparison	Concession	1	1.24043031389322e-06
albeit	1994	7.16146684810935e-06	eng_2019	Comparison	Concession	1	7.16146684810935e-06
albeit	2008	9.54946504602308e-06	eng_2019	Comparison	Concession	1	9.54946504602308e-06
albeit	1932	1.36037130817255e-06	eng_2019	Comparison	Concession	1	1.36037130817255e-06
albeit	1915	1.02975994715442e-06	eng_2019	Comparison	Concession	1	1.02975994715442e-06
albeit	2016	1.03516774418365e-05	eng_2019	Comparison	Concession	1	1.03516774418365e-05
albeit	1943	1.07238775269382e-06	eng_2019	Comparison	Concession	1	1.07238775269382e-06
albeit	2013	1.01141515967486e-05	eng_2019	Comparison	Concession	1	1.01141515967486e-05
albeit	1911	1.30793710338496e-06	eng_2019	Comparison	Concession	1	1.30793710338496e-06
albeit	1985	5.74393568188368e-06	eng_2019	Comparison	Concession	1	5.74393568188368e-06
albeit	1818	2.44853962223195e-06	eng_2019	Comparison	Concession	1	2.44853962223195e-06
albeit	1923	1.21581393029503e-06	eng_2019	Comparison	Concession	1	1.21581393029503e-06
albeit	1922	1.16691044890363e-06	eng_2019	Comparison	Concession	1	1.16691044890363e-06
albeit	1965	2.68340022557823e-06	eng_2019	Comparison	Concession	1	2.68340022557823e-06
albeit	1920	1.07311265245309e-06	eng_2019	Comparison	Concession	1	1.07311265245309e-06
albeit	1948	1.2347246313636e-06	eng_2019	Comparison	Concession	1	1.2347246313636e-06
albeit	1962	2.26450317443648e-06	eng_2019	Comparison	Concession	1	2.26450317443648e-06
albeit	1931	1.35526584342317e-06	eng_2019	Comparison	Concession	1	1.35526584342317e-06
albeit	1869	2.03395628821974e-06	eng_2019	Comparison	Concession	1	2.03395628821974e-06
albeit	2004	9.36250048003525e-06	eng_2019	Comparison	Concession	1	9.36250048003525e-06
albeit	2014	1.02389164697213e-05	eng_2019	Comparison	Concession	1	1.02389164697213e-05
albeit	1988	6.22602575666471e-06	eng_2019	Comparison	Concession	1	6.22602575666471e-06
albeit	1986	5.89607809940519e-06	eng_2019	Comparison	Concession	1	5.89607809940519e-06
albeit	1940	1.07730701464399e-06	eng_2019	Comparison	Concession	1	1.07730701464399e-06
albeit	1939	1.07985330747137e-06	eng_2019	Comparison	Concession	1	1.07985330747137e-06
albeit	1933	1.32197301029789e-06	eng_2019	Comparison	Concession	1	1.32197301029789e-06
albeit	1936	1.18393927550642e-06	eng_2019	Comparison	Concession	1	1.18393927550642e-06
albeit	1995	7.35648323565588e-06	eng_2019	Comparison	Concession	1	7.35648323565588e-06
albeit	2009	9.52654603939404e-06	eng_2019	Comparison	Concession	1	9.52654603939404e-06
albeit	2015	1.02879866972216e-05	eng_2019	Comparison	Concession	1	1.02879866972216e-05
albeit	1916	1.00435548639715e-06	eng_2019	Comparison	Concession	1	1.00435548639715e-06
albeit	2017	1.03291642214269e-05	eng_2019	Comparison	Concession	1	1.03291642214269e-05
albeit	1944	1.10152991185584e-06	eng_2019	Comparison	Concession	1	1.10152991185584e-06
albeit	1924	1.27859355611041e-06	eng_2019	Comparison	Concession	1	1.27859355611041e-06
albeit	1989	6.39700387442385e-06	eng_2019	Comparison	Concession	1	6.39700387442385e-06
albeit	1987	6.0542301980604e-06	eng_2019	Comparison	Concession	1	6.0542301980604e-06
albeit	1921	1.12000181421276e-06	eng_2019	Comparison	Concession	1	1.12000181421276e-06
albeit	2018	1.038765803969e-05	eng_2019	Comparison	Concession	1	1.038765803969e-05
albeit	2019	1.03777235835878e-05	eng_2019	Comparison	Concession	1	1.03777235835878e-05
albeit	1917	1.00499922999526e-06	eng_2019	Comparison	Concession	1	1.00499922999526e-06
albeit	1991	6.66944229773695e-06	eng_2019	Comparison	Concession	1	6.66944229773695e-06
albeit	1925	1.30360833086992e-06	eng_2019	Comparison	Concession	1	1.30360833086992e-06
albeit	1990	6.52678448074896e-06	eng_2019	Comparison	Concession	1	6.52678448074896e-06
albeit	1918	1.01470157330498e-06	eng_2019	Comparison	Concession	1	1.01470157330498e-06
albeit	1934	1.27657983739482e-06	eng_2019	Comparison	Concession	1	1.27657983739482e-06
albeit	1919	1.01650388322534e-06	eng_2019	Comparison	Concession	1	1.01650388322534e-06
although	1861	0.000160622622518401	eng_2019	Comparison	Contrast	0.043	6.90677276829124e-06
although	1861	0.000160622622518401	eng_2019	Comparison	Concession	0.95	0.000152591491392481
although	1814	0.000131883820618636	eng_2019	Comparison	Contrast	0.043	5.67100428660135e-06
although	1814	0.000131883820618636	eng_2019	Comparison	Concession	0.95	0.000125289629587704
although	1862	0.0001588055186273	eng_2019	Comparison	Contrast	0.043	6.8286373009739e-06
although	1862	0.0001588055186273	eng_2019	Comparison	Concession	0.95	0.000150865242695935
although	1884	0.000153576693264768	eng_2019	Comparison	Contrast	0.043	6.60379781038502e-06
although	1884	0.000153576693264768	eng_2019	Comparison	Concession	0.95	0.00014589785860153
although	1883	0.000153514604400178	eng_2019	Comparison	Contrast	0.043	6.60112798920765e-06
although	1883	0.000153514604400178	eng_2019	Comparison	Concession	0.95	0.000145838874180169
although	1876	0.000156138221167826	eng_2019	Comparison	Contrast	0.043	6.71394351021652e-06
although	1876	0.000156138221167826	eng_2019	Comparison	Concession	0.95	0.000148331310109435
although	1864	0.00015733927596427	eng_2019	Comparison	Contrast	0.043	6.76558886646361e-06
although	1864	0.00015733927596427	eng_2019	Comparison	Concession	0.95	0.000149472312166057
although	1865	0.000157081825558894	eng_2019	Comparison	Contrast	0.043	6.75451849903244e-06
although	1865	0.000157081825558894	eng_2019	Comparison	Concession	0.95	0.000149227734280949
although	1889	0.000150195938268942	eng_2019	Comparison	Contrast	0.043	6.45842534556451e-06
although	1889	0.000150195938268942	eng_2019	Comparison	Concession	0.95	0.000142686141355495
although	1878	0.000155233524440389	eng_2019	Comparison	Contrast	0.043	6.67504155093673e-06
although	1878	0.000155233524440389	eng_2019	Comparison	Concession	0.95	0.00014747184821837
although	1880	0.000154621876260665	eng_2019	Comparison	Contrast	0.043	6.64874067920859e-06
although	1880	0.000154621876260665	eng_2019	Comparison	Concession	0.95	0.000146890782447632
although	1982	0.000133525307839071	eng_2019	Comparison	Contrast	0.043	5.74158823708005e-06
although	1982	0.000133525307839071	eng_2019	Comparison	Concession	0.95	0.000126849042447117
although	1810	0.000119331578649248	eng_2019	Comparison	Contrast	0.043	5.13125788191766e-06
although	1810	0.000119331578649248	eng_2019	Comparison	Concession	0.95	0.000113364999716786
although	2005	0.000133078950706736	eng_2019	Comparison	Contrast	0.043	5.72239488038965e-06
although	2005	0.000133078950706736	eng_2019	Comparison	Concession	0.95	0.000126425003171399
although	1892	0.000146929164267411	eng_2019	Comparison	Contrast	0.043	6.31795406349867e-06
although	1892	0.000146929164267411	eng_2019	Comparison	Concession	0.95	0.00013958270605404
although	1912	0.000141048986863877	eng_2019	Comparison	Contrast	0.043	6.06510643514671e-06
although	1912	0.000141048986863877	eng_2019	Comparison	Concession	0.95	0.000133996537520683
although	1866	0.000156719493263933	eng_2019	Comparison	Contrast	0.043	6.73893821034912e-06
although	1866	0.000156719493263933	eng_2019	Comparison	Concession	0.95	0.000148883518600736
although	1819	0.000140088103112898	eng_2019	Comparison	Contrast	0.043	6.02378843385461e-06
although	1819	0.000140088103112898	eng_2019	Comparison	Concession	0.95	0.000133083697957253
although	1881	0.000154155005085548	eng_2019	Comparison	Contrast	0.043	6.62866521867856e-06
although	1881	0.000154155005085548	eng_2019	Comparison	Concession	0.95	0.000146447254831271
although	1877	0.000155798685487493	eng_2019	Comparison	Contrast	0.043	6.6993434759622e-06
although	1877	0.000155798685487493	eng_2019	Comparison	Concession	0.95	0.000148008751213118
although	1891	0.000147924134840391	eng_2019	Comparison	Contrast	0.043	6.36073779813681e-06
although	1891	0.000147924134840391	eng_2019	Comparison	Concession	0.95	0.000140527928098371
although	1815	0.000134354363711152	eng_2019	Comparison	Contrast	0.043	5.77723763957954e-06
although	1815	0.000134354363711152	eng_2019	Comparison	Concession	0.95	0.000127636645525594
although	1863	0.000157440792203748	eng_2019	Comparison	Contrast	0.043	6.76995406476116e-06
although	1863	0.000157440792203748	eng_2019	Comparison	Concession	0.95	0.000149568752593561
although	1887	0.000151856960396149	eng_2019	Comparison	Contrast	0.043	6.52984929703441e-06
although	1887	0.000151856960396149	eng_2019	Comparison	Concession	0.95	0.000144264112376342
although	1857	0.00016308825537895	eng_2019	Comparison	Contrast	0.043	7.01279498129485e-06
although	1857	0.00016308825537895	eng_2019	Comparison	Concession	0.95	0.000154933842610002
although	1885	0.000153750879690051	eng_2019	Comparison	Contrast	0.043	6.61128782667219e-06
although	1885	0.000153750879690051	eng_2019	Comparison	Concession	0.95	0.000146063335705548
although	2006	0.000132457220128604	eng_2019	Comparison	Contrast	0.043	5.69566046552997e-06
although	2006	0.000132457220128604	eng_2019	Comparison	Concession	0.95	0.000125834359122174
although	1882	0.000153157656313851	eng_2019	Comparison	Contrast	0.043	6.58577922149559e-06
although	1882	0.000153157656313851	eng_2019	Comparison	Concession	0.95	0.000145499773498158
although	1913	0.000140923052510646	eng_2019	Comparison	Contrast	0.043	6.05969125795778e-06
although	1913	0.000140923052510646	eng_2019	Comparison	Concession	0.95	0.000133876899885114
although	1806	0.000113146782885971	eng_2019	Comparison	Contrast	0.043	4.86531166409675e-06
although	1806	0.000113146782885971	eng_2019	Comparison	Concession	0.95	0.000107489443741672
although	1820	0.000139850663669807	eng_2019	Comparison	Contrast	0.043	6.0135785378017e-06
although	1820	0.000139850663669807	eng_2019	Comparison	Concession	0.95	0.000132858130486317
although	1879	0.000154667429991865	eng_2019	Comparison	Contrast	0.043	6.65069948965019e-06
although	1879	0.000154667429991865	eng_2019	Comparison	Concession	0.95	0.000146934058492272
although	1893	0.000147709828784822	eng_2019	Comparison	Contrast	0.043	6.35152263774735e-06
although	1893	0.000147709828784822	eng_2019	Comparison	Concession	0.95	0.000140324337345581
although	1983	0.000133170925047515	eng_2019	Comparison	Contrast	0.043	5.72634977704314e-06
although	1983	0.000133170925047515	eng_2019	Comparison	Concession	0.95	0.000126512378795139
although	1890	0.00014818474716906	eng_2019	Comparison	Contrast	0.043	6.37194412826958e-06
although	1890	0.00014818474716906	eng_2019	Comparison	Concession	0.95	0.000140775509810607
although	2011	0.000130844146562075	eng_2019	Comparison	Contrast	0.043	5.62629830216922e-06
although	2011	0.000130844146562075	eng_2019	Comparison	Concession	0.95	0.000124301939233971
although	1888	0.000150629321329429	eng_2019	Comparison	Contrast	0.043	6.47706081716545e-06
although	1888	0.000150629321329429	eng_2019	Comparison	Concession	0.95	0.000143097855262958
although	1842	0.00017577843183452	eng_2019	Comparison	Contrast	0.043	7.55847256888436e-06
although	1842	0.00017577843183452	eng_2019	Comparison	Concession	0.95	0.000166989510242794
although	1811	0.000122829273875271	eng_2019	Comparison	Contrast	0.043	5.28165877663665e-06
although	1811	0.000122829273875271	eng_2019	Comparison	Concession	0.95	0.000116687810181507
although	1870	0.000155451645176592	eng_2019	Comparison	Contrast	0.043	6.68442074259346e-06
although	1870	0.000155451645176592	eng_2019	Comparison	Concession	0.95	0.000147679062917762
although	1838	0.00017182004895793	eng_2019	Comparison	Contrast	0.043	7.38826210519099e-06
although	1838	0.00017182004895793	eng_2019	Comparison	Concession	0.95	0.000163229046510033
although	1898	0.000144308383044388	eng_2019	Comparison	Contrast	0.043	6.20526047090868e-06
although	1898	0.000144308383044388	eng_2019	Comparison	Concession	0.95	0.000137092963892169
although	1867	0.000156518321351281	eng_2019	Comparison	Contrast	0.043	6.73028781810508e-06
although	1867	0.000156518321351281	eng_2019	Comparison	Concession	0.95	0.000148692405283717
although	2002	0.000132147077238187	eng_2019	Comparison	Contrast	0.043	5.68232432124204e-06
